cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
22073718,1405,URB/REC - Picnic Areas,1,10624,"Percolation & Taxon Modification  to 40""",1,0,Ksat not restrictive,0.154,Slow water movement,0.154,Slow water movement,0.944,Slow water movement,0,0,0,1572033336
22073718,70148,ENG - Deep Infiltration Systems,2,26915,SWM - Deep Infiltration System Adsorption 150-200cm,1,0.25,Adsorptive capacity,0.25,Adsorptive capacity,0.25,Adsorptive capacity,0.25,Adsorptive capacity,0,0,0,1572033337
22073718,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),1,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572033338
22073718,25197,MIL - Trafficability Veh. Type 1 dry season (DOD),2,34614,MIL - Slope Military Vehicle Type 1 & 2,1,0.995,Slope,0.997,Slope,0.997,Slope,0.999,Slope,0,0,0,1572033339
22073718,1405,URB/REC - Picnic Areas,2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572033340
22073718,70148,ENG - Deep Infiltration Systems,3,26956,SWM - Vegetation Establishment Difficulty,1,0.052,Vegetation establishment,0.052,Vegetation establishment,0.052,Vegetation establishment,0.1,Vegetation establishment,0,0,0,1572033341
22073718,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),2,41915,MIL - Slope Military Vehicle Type 7 (NSSC),1,0.92,Slope,0.949,Slope,0.949,Slope,0.987,Slope,0,0,0,1572033342
22073718,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,0.85,Good,0.85,Good,0.85,Good,0.85,Good,0,0,0,1572033343
22073718,23576,"WMS - Irrigation, Micro (above ground)",0,23576,"WMS - Irrigation, Micro (above ground)",0,0,Not limited,0,Not limited,0,Not limited,0,Not limited,0,0,0,1572033344
22073718,70148,ENG - Deep Infiltration Systems,4,32230,SWM - Slope 3 to 20 Percent and Stability,1,0,Slope not limiting,0.014,Slope,0.014,Slope,0.038,Slope,0,0,0,1572033345
22073718,54647,SOH - Soil Surface Sealing,0,54647,SOH - Soil Surface Sealing,0,0,Low,0,Low,0.588,Moderate,0.588,Moderate,1,0,0,1572033346
22073718,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),1,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,0.85,Slippery,0.85,Slippery,0.85,Slippery,0.85,Slippery,0,0,0,1572033347
22073718,23574,"WMS - Irrigation, Surface (level)",0,23574,"WMS - Irrigation, Surface (level)",0,0.032,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572033348
22073718,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,0.524,Somewhat limited,0.524,Somewhat limited,0.524,Somewhat limited,0.524,Somewhat limited,0,0,0,1572033349
22073718,54647,SOH - Soil Surface Sealing,1,54650,Silt/Crusting Index,1,0,Low silt/no crusting potential,0,Low silt/no crusting potential,0.588,Moderate silt/crusting potential,0.588,Moderate silt/crusting potential,1,0,0,1572033350
22073718,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),2,25666,"MIL - Soil Strength Veh-4, VCI-1 wet season, Revised",1,0.96,Low strength,0.96,Low strength,0.96,Low strength,0.96,Low strength,0,0,0,1572033351
22073718,23574,"WMS - Irrigation, Surface (level)",1,23599,WMS - Slopes >2%,1,0,No slope limitation,1,Slope,1,Slope,1,Slope,0,0,0,1572033352
22073718,340,ENG - Dwellings W/O Basements,1,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0,0,0,1572033353
22073718,54647,SOH - Soil Surface Sealing,2,54649,Organic Matter Clay Ratio,1,0,Sufficient organic matter relative to clay,0,Sufficient organic matter relative to clay,0.404,Moderate organic matter relative to clay,0.404,Moderate organic matter relative to clay,1,0,0,1572033354
22073718,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),3,41913,"MIL - Slope Military Vehicle Type 3, 4 & 5",1,0.992,Slope,0.995,Slope,0.995,Slope,0.999,Slope,0,0,0,1572033355
22073718,23574,"WMS - Irrigation, Surface (level)",2,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,0.032,Rapid water movement,0.032,Rapid water movement,0.032,Rapid water movement,0.032,Rapid water movement,0,0,0,1572033356
22073718,70149,"ENG - Ground-based Solar Arrays, Ballast Anchor Systems",0,70149,"ENG - Ground-based Solar Arrays, Ballast Anchor Systems",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572033357
22073718,66647,DHS - Emergency Animal Mortality Disposal by Shallow Burial,0,66647,DHS - Emergency Animal Mortality Disposal by Shallow Burial,0,0,Not limited,0,Not limited,0,Not limited,0,Not limited,0,0,0,1572033358
22073718,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,0.992,Excellent,0.995,Excellent,0.995,Excellent,0.999,Excellent,0,0,0,1572033359
22073718,978,WMS - Pond Reservoir Area,0,978,WMS - Pond Reservoir Area,0,0,Not limited,0.08,Somewhat limited,0.08,Somewhat limited,0.811,Somewhat limited,0,0,0,1572033360
22073718,70149,"ENG - Ground-based Solar Arrays, Ballast Anchor Systems",1,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572033361
22073718,66646,DHS - Emergency Land Disposal of Milk,0,66646,DHS - Emergency Land Disposal of Milk,0,0,Not limited,0.296,Slightly limited,0.296,Slightly limited,1,Very limited,0,0,0,1572033362
22073718,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),1,41913,"MIL - Slope Military Vehicle Type 3, 4 & 5",1,0.992,Slope,0.995,Slope,0.995,Slope,0.999,Slope,0,0,0,1572033363
22073718,978,WMS - Pond Reservoir Area,1,21927,Slope 3 to 8 percent,1,0,Slope not limiting,0.08,Slope,0.08,Slope,0.32,Slope,0,0,0,1572033364
22073718,70149,"ENG - Ground-based Solar Arrays, Ballast Anchor Systems",2,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.694,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572033365
22073718,66646,DHS - Emergency Land Disposal of Milk,1,66652,Percolation < 1.4 um/sec to 50 cm,1,0,Ksat not restrictive,0.296,Slow water movement,0.296,Slow water movement,1,Slow water movement,0,0,0,1572033366
22073718,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,0.79,Good,0.79,Good,0.79,Good,0.79,Good,0,0,0,1572033367
22073718,978,WMS - Pond Reservoir Area,2,986,"Seepage 50 - 180cm (20-72"")",1,0,No seepage,0.047,Seepage,0.047,Seepage,0.811,Seepage,0,0,0,1572033368
22073718,70149,"ENG - Ground-based Solar Arrays, Ballast Anchor Systems",3,20030,Windthrow Hillslope Position,1,0.5,Hillslope position,0.5,Hillslope position,0.5,Hillslope position,0.5,Hillslope position,0,0,0,1572033369
22073718,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0.844,Fair,0.922,Fair,0.922,Fair,0.994,Fair,0,0,0,1572033370
22073718,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),1,25672,"MIL - Soil Strength Veh-6, VCI-50 wet season, Revised",1,0.79,Low strength,0.79,Low strength,0.79,Low strength,0.79,Low strength,0,0,0,1572033371
22073718,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,0,Not limited,0.219,Somewhat limited,0.219,Somewhat limited,1,Very limited,0,0,0,1572033372
22073718,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",0,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572033373
22073718,20472,DHS - Suitability for Composting Medium and Final Cover,1,20474,Clay and OM Content WTD_AVG to 100cm,1,0.844,Clay content,0.922,Clay content,0.922,Clay content,0.994,Clay content,0,0,0,1572033374
22073718,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),2,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.85,Slippery,0.85,Slippery,0.85,Slippery,0.85,Slippery,0,0,0,1572033375
22073718,235,AWM - Land Application of Municipal Sewage Sludge,1,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.219,Slow water movement,0.219,Slow water movement,1,Slow water movement,0,0,0,1572033376
22073718,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",1,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572033377
22073718,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0.705,Fair,0.922,Fair,0.922,Fair,1,Good,0,0,0,1572033378
22073718,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572033379
22073718,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,1,High sequestration potential,0.975,High sequestration potential,0.975,High sequestration potential,0.99,High sequestration potential,0,0,0,1572033380
22073718,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",2,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.694,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572033381
22073718,10345,ENG - Construction Materials; Topsoil,1,20948,"Clay and OM Content Thickest Layer to 40 inches, revised",1,0.705,Too clayey,0.922,Too clayey,0.922,Too clayey,1,Not too clayey,0,0,0,1572033382
22073718,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),4,41914,MIL - Slope Military Vehicle Type 6 (NSSC),1,0.959,Slope,0.974,Slope,0.974,Slope,0.993,Slope,0,0,0,1572033383
22073718,20791,DHS - Potential for Radioactive Sequestration,1,20793,Sequestration Organic Surface,1,0.491,Sequestration due to fertility effects,0.976,Sequestration due to fertility effects,0.976,Sequestration due to fertility effects,0.991,Sequestration due to fertility effects,0,0,0,1572033384
22073718,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0,0,0,1572033385
22073718,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572033386
22073718,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),0,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),0,0.85,Good,0.85,Good,0.85,Good,0.85,Good,0,0,0,1572033387
22073718,20791,DHS - Potential for Radioactive Sequestration,2,20814,Sequestration Clay Content,1,1,Adsorption by clay,0.97,Adsorption by clay,0.97,Adsorption by clay,0,Low adsorption by clay,0,0,0,1572033388
22073718,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",4,20030,Windthrow Hillslope Position,1,0.5,Hillslope position,0.5,Hillslope position,0.5,Hillslope position,0.5,Hillslope position,0,0,0,1572033389
22073718,398,ENG - Local Roads and Streets,1,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572033390
22073718,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),1,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.85,Slippery,0.85,Slippery,0.85,Slippery,0.85,Slippery,0,0,0,1572033391
22073718,20791,DHS - Potential for Radioactive Sequestration,3,20817,Sequestration Material Loss Potential,1,0,Does not lose material,0.001,Loses material,0.001,Loses material,0.001,Loses material,0,0,0,1572033392
22073718,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",5,53404,Steel Corrosion,1,0.25,Steel corrosion,0.25,Steel corrosion,0.25,Steel corrosion,0.25,Steel corrosion,0,0,0,1572033393
22073718,398,ENG - Local Roads and Streets,2,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.694,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572033394
22073718,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),2,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572033395
22073718,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,0.038,Somewhat limited,0.038,Somewhat limited,0.038,Somewhat limited,0.063,Somewhat limited,0,0,0,1572033396
22073718,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,0.318,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572033397
22073718,398,ENG - Local Roads and Streets,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0,0,0,1572033398
22073718,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),3,25673,"MIL - Soil Strength Veh-7, VCI-1 wet season, Revised",1,0.92,Low strength,0.92,Low strength,0.92,Low strength,0.92,Low strength,0,0,0,1572033399
22073718,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572033400
22073718,208,ENG - Septic Tank Absorption Fields,1,233,"Percolation 60 - 180cm (24-72"")",1,0.318,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1572033401
22073718,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572033402
22073718,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),4,41915,MIL - Slope Military Vehicle Type 7 (NSSC),1,0.92,Slope,0.949,Slope,0.949,Slope,0.987,Slope,0,0,0,1572033403
22073718,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.026,Clay content,0.026,Clay content,0.074,Clay content,0,0,0,1572033404
22073718,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572033405
22073718,57992,Farm and Garden Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572033406
22073718,62833,SOH - Concentration of Salts- Soil Surface,0,62833,SOH - Concentration of Salts- Soil Surface,0,0,Low surface salinization risk,0,Low surface salinization risk,0,Low surface salinization risk,0,Low surface salinization risk,0,1,0,1572033407
22073718,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572033408
22073718,23656,ENG - Unpaved Local Roads and Streets,1,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572033409
22073718,57992,Farm and Garden Composting Facility - Surface,2,20466,"Slope 3 to 8 percent, Limitation",1,0,Slope not limiting,0.2,Slope,0.2,Slope,0.4,Slope,0,0,0,1572033410
22073718,62833,SOH - Concentration of Salts- Soil Surface,1,63579,"SOH - Water Table at Surface, Months, Salts",1,1,"Water table at the surface, months",1,"Water table at the surface, months",1,"Water table at the surface, months",1,"Water table at the surface, months",0,0,0,1572033411
22073718,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,0.075,Somewhat limited,0.075,Somewhat limited,0.075,Somewhat limited,0.079,Somewhat limited,0,0,0,1572033412
22073718,23656,ENG - Unpaved Local Roads and Streets,2,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,0.694,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572033413
22073718,57992,Farm and Garden Composting Facility - Surface,3,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1572033414
22073718,62833,SOH - Concentration of Salts- Soil Surface,2,62850,SOH - Flooding and Ponding,1,1,Flooding and ponding,1,Flooding and ponding,1,Flooding and ponding,1,Flooding and ponding,0,1,0,1572033415
22073718,20468,DHS - Site for Composting Facility - Subsurface,1,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1572033416
22073718,23656,ENG - Unpaved Local Roads and Streets,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0.524,Shrink-swell,0,0,0,1572033417
22073718,57992,Farm and Garden Composting Facility - Surface,4,20487,Precipitation,1,0.046,Low precipitation,0.066,Low precipitation,0.066,Low precipitation,0.079,Low precipitation,0,0,0,1572033418
22073718,62833,SOH - Concentration of Salts- Soil Surface,3,62856,SOH - Presence of Salts,1,0,Electrical conductivity,0.008,Electrical conductivity,0.008,Electrical conductivity,0.317,Electrical conductivity,0,0,0,1572033419
22073718,20468,DHS - Site for Composting Facility - Subsurface,2,20487,Precipitation,1,0.046,Low precipitation,0.066,Low precipitation,0.066,Low precipitation,0.079,Low precipitation,0,0,0,1572033420
22073718,23656,ENG - Unpaved Local Roads and Streets,4,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572033421
22073718,70142,FOR - Drought Vulnerable Soils,0,70142,FOR - Drought Vulnerable Soils,0,0.216,Somewhat drought vulnerable,0.216,Somewhat drought vulnerable,0.216,Somewhat drought vulnerable,0.216,Somewhat drought vulnerable,0,0,0,1572033422
22073718,1404,URB/REC - Camp Areas,0,1404,URB/REC - Camp Areas,0,0.038,Somewhat limited,0.154,Somewhat limited,0.154,Somewhat limited,0.944,Somewhat limited,0,0,0,1572033423
22073718,20468,DHS - Site for Composting Facility - Subsurface,3,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572033424
22073718,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1572033425
22073718,70142,FOR - Drought Vulnerable Soils,1,70144,"Subirrigation, Drought",1,1,Not subirrigated,1,Not subirrigated,1,Not subirrigated,1,Not subirrigated,0,0,0,1572033426
22073718,1404,URB/REC - Camp Areas,1,10624,"Percolation & Taxon Modification  to 40""",1,0,Ksat not restrictive,0.154,Slow water movement,0.154,Slow water movement,0.944,Slow water movement,0,0,0,1572033427
22073718,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0.163,Fair,0.163,Fair,0.408,Fair,0,0,0,1572033428
